origin,destination,month,passengers,year
DEN,IAH,8,56632.0,2009
DEN,IAH,9,43187.0,2009
DEN,IAH,10,44204.0,2009
DEN,IAH,11,42508.0,2009
DEN,IAH,12,50866.0,2009
DEN,JFK,1,8326.0,2009
DEN,JFK,2,6839.0,2009
DEN,JFK,3,9773.0,2009
DEN,JFK,4,8808.0,2009
DEN,JFK,5,9067.0,2009
DEN,JFK,6,10154.0,2009
DEN,JFK,7,11562.0,2009
DEN,JFK,8,11718.0,2009
DEN,JFK,9,9971.0,2009
DEN,JFK,10,8596.0,2009
DEN,JFK,11,6956.0,2009
DEN,JFK,12,8151.0,2009
DEN,LAS,1,60592.0,2009
DEN,LAS,2,67052.0,2009
DEN,LAS,3,82933.0,2009
DEN,LAS,4,73386.0,2009
DEN,LAS,5,76476.0,2009
DEN,LAS,6,72688.0,2009
DEN,LAS,7,78864.0,2009
DEN,LAS,8,72671.0,2009
DEN,LAS,9,71938.0,2009
DEN,LAS,10,76305.0,2009
DEN,LAS,11,68301.0,2009
DEN,LAS,12,71078.0,2009
DEN,LAX,1,71455.0,2009
DEN,LAX,2,65522.0,2009
DEN,LAX,3,81794.0,2009
DEN,LAX,4,74070.0,2009
DEN,LAX,5,80474.0,2009
DEN,LAX,6,82194.0,2009
DEN,LAX,7,90177.0,2009
DEN,LAX,8,85333.0,2009
DEN,LAX,9,71417.0,2009
DEN,LAX,10,77679.0,2009
DEN,LAX,11,70188.0,2009
DEN,LAX,12,74530.0,2009
DEN,LGA,1,24933.0,2009
DEN,LGA,2,23231.0,2009
DEN,LGA,3,28970.0,2009
DEN,LGA,4,27185.0,2009
DEN,LGA,5,29004.0,2009
DEN,LGA,6,33291.0,2009
DEN,LGA,7,35607.0,2009
DEN,LGA,8,37937.0,2009
DEN,LGA,9,29949.0,2009
DEN,LGA,10,29956.0,2009
DEN,LGA,11,26331.0,2009
DEN,LGA,12,27363.0,2009
DEN,MCO,1,28843.0,2009
DEN,MCO,2,27412.0,2009
DEN,MCO,3,36049.0,2009
DEN,MCO,4,30433.0,2009
DEN,MCO,5,30703.0,2009
DEN,MCO,6,33655.0,2009
DEN,MCO,7,34702.0,2009
DEN,MCO,8,29741.0,2009
DEN,MCO,9,23450.0,2009
DEN,MCO,10,29380.0,2009
DEN,MCO,11,31693.0,2009
DEN,MCO,12,36859.0,2009
DEN,MIA,1,13204.0,2009
DEN,MIA,2,12500.0,2009
DEN,MIA,3,13545.0,2009
DEN,MIA,4,9816.0,2009
DEN,MIA,5,10049.0,2009
DEN,MIA,6,5509.0,2009
DEN,MIA,7,5042.0,2009
DEN,MIA,8,4852.0,2009
DEN,MIA,9,3934.0,2009
DEN,MIA,10,4885.0,2009
DEN,MIA,11,8229.0,2009
DEN,MIA,12,9740.0,2009
DEN,MSP,1,42544.0,2009
DEN,MSP,2,40044.0,2009
DEN,MSP,3,53548.0,2009
DEN,MSP,4,48356.0,2009
DEN,MSP,5,52009.0,2009
DEN,MSP,6,70163.0,2009
DEN,MSP,7,78546.0,2009
DEN,MSP,8,73532.0,2009
DEN,MSP,9,59457.0,2009
DEN,MSP,10,55413.0,2009
DEN,MSP,11,48914.0,2009
DEN,MSP,12,53605.0,2009
DEN,ORD,1,55159.0,2009
DEN,ORD,2,53696.0,2009
DEN,ORD,3,71460.0,2009
DEN,ORD,4,65706.0,2009
DEN,ORD,5,66978.0,2009
DEN,ORD,6,70090.0,2009
DEN,ORD,7,70998.0,2009
DEN,ORD,8,71124.0,2009
DEN,ORD,9,63634.0,2009
DEN,ORD,10,63219.0,2009
DEN,ORD,11,57750.0,2009
DEN,ORD,12,57171.0,2009
DEN,PHL,1,26390.0,2009
DEN,PHL,2,22810.0,2009
DEN,PHL,3,28399.0,2009
DEN,PHL,4,25680.0,2009
DEN,PHL,5,31202.0,2009
DEN,PHL,6,32820.0,2009
DEN,PHL,7,34218.0,2009
DEN,PHL,8,32872.0,2009
DEN,PHL,9,31025.0,2009
DEN,PHL,10,31675.0,2009
DEN,PHL,11,26609.0,2009
DEN,PHL,12,26884.0,2009
DEN,PHX,1,76929.0,2009
DEN,PHX,2,72818.0,2009
DEN,PHX,3,90314.0,2009
DEN,PHX,4,72123.0,2009
DEN,PHX,5,74418.0,2009
DEN,PHX,6,70593.0,2009
DEN,PHX,7,78003.0,2009
DEN,PHX,8,71947.0,2009
DEN,PHX,9,69434.0,2009
DEN,PHX,10,82658.0,2009
DEN,PHX,11,75868.0,2009
DEN,PHX,12,76791.0,2009
DEN,SEA,1,45689.0,2009
DEN,SEA,2,42398.0,2009
DEN,SEA,3,54163.0,2009
DEN,SEA,4,54763.0,2009
DEN,SEA,5,61279.0,2009
DEN,SEA,6,67801.0,2009
DEN,SEA,7,75348.0,2009
DEN,SEA,8,66738.0,2009
DEN,SEA,9,56178.0,2009
DEN,SEA,10,52076.0,2009
DEN,SEA,11,51759.0,2009
DEN,SEA,12,53621.0,2009
DEN,SFO,1,54414.0,2009
DEN,SFO,2,48234.0,2009
DEN,SFO,3,60798.0,2009
DEN,SFO,4,57930.0,2009
DEN,SFO,5,61753.0,2009
DEN,SFO,6,65849.0,2009
DEN,SFO,7,72900.0,2009
DEN,SFO,8,73285.0,2009
DEN,SFO,9,59101.0,2009
DEN,SFO,10,62197.0,2009
DEN,SFO,11,57486.0,2009
DEN,SFO,12,58695.0,2009
DFW,ATL,1,71590.0,2009
DFW,ATL,2,64132.0,2009
DFW,ATL,3,83430.0,2009
DFW,ATL,4,84372.0,2009
DFW,ATL,5,86178.0,2009
DFW,ATL,6,98963.0,2009
DFW,ATL,7,100178.0,2009
DFW,ATL,8,86645.0,2009
DFW,ATL,9,85083.0,2009
DFW,ATL,10,89067.0,2009
DFW,ATL,11,81193.0,2009
DFW,ATL,12,79672.0,2009
DFW,BOS,1,23624.0,2009
DFW,BOS,2,23066.0,2009
DFW,BOS,3,28765.0,2009
DFW,BOS,4,32584.0,2009
DFW,BOS,5,34660.0,2009
DFW,BOS,6,35967.0,2009
DFW,BOS,7,38437.0,2009
DFW,BOS,8,36582.0,2009
DFW,BOS,9,34373.0,2009
DFW,BOS,10,36485.0,2009
DFW,BOS,11,28017.0,2009
DFW,BOS,12,26991.0,2009
DFW,CLT,1,33601.0,2009
DFW,CLT,2,29508.0,2009
DFW,CLT,3,35678.0,2009
DFW,CLT,4,36148.0,2009
DFW,CLT,5,37310.0,2009
DFW,CLT,6,39340.0,2009
DFW,CLT,7,39870.0,2009
DFW,CLT,8,35772.0,2009
DFW,CLT,9,34355.0,2009
DFW,CLT,10,39138.0,2009
DFW,CLT,11,35432.0,2009
DFW,CLT,12,35559.0,2009
DFW,DEN,1,61739.0,2009
DFW,DEN,2,58231.0,2009
DFW,DEN,3,66362.0,2009
DFW,DEN,4,61157.0,2009
DFW,DEN,5,66243.0,2009
DFW,DEN,6,77153.0,2009
DFW,DEN,7,81909.0,2009
DFW,DEN,8,72662.0,2009
DFW,DEN,9,61081.0,2009
DFW,DEN,10,60763.0,2009
DFW,DEN,11,55450.0,2009
DFW,DEN,12,64152.0,2009
DFW,DFW,1,49.0,2009
DFW,DFW,3,139.0,2009
DFW,DFW,4,55.0,2009
DFW,DFW,5,178.0,2009
DFW,DFW,9,147.0,2009
DFW,DFW,10,27.0,2009
DFW,DFW,12,190.0,2009
DFW,DTW,1,21009.0,2009
DFW,DTW,2,20355.0,2009
DFW,DTW,3,25778.0,2009
DFW,DTW,4,28818.0,2009
DFW,DTW,5,26868.0,2009
DFW,DTW,6,31318.0,2009
DFW,DTW,7,34027.0,2009
DFW,DTW,8,30587.0,2009
DFW,DTW,9,24852.0,2009
DFW,DTW,10,25631.0,2009
DFW,DTW,11,24562.0,2009
DFW,DTW,12,26694.0,2009
DFW,EWR,1,22617.0,2009
DFW,EWR,2,20645.0,2009
DFW,EWR,3,26162.0,2009
DFW,EWR,4,26001.0,2009
DFW,EWR,5,26077.0,2009
DFW,EWR,6,30257.0,2009
DFW,EWR,7,32934.0,2009
DFW,EWR,8,30714.0,2009
DFW,EWR,9,26971.0,2009
DFW,EWR,10,27729.0,2009
DFW,EWR,11,25787.0,2009
DFW,EWR,12,29618.0,2009
DFW,IAH,1,30325.0,2009
DFW,IAH,2,28667.0,2009
DFW,IAH,3,36787.0,2009
DFW,IAH,4,33120.0,2009
DFW,IAH,5,32952.0,2009
DFW,IAH,6,37231.0,2009
DFW,IAH,7,38183.0,2009
DFW,IAH,8,35088.0,2009
DFW,IAH,9,27725.0,2009
DFW,IAH,10,32031.0,2009
DFW,IAH,11,32065.0,2009
DFW,IAH,12,34309.0,2009
DFW,JFK,1,4469.0,2009
DFW,JFK,2,4199.0,2009
DFW,JFK,3,5257.0,2009
DFW,JFK,4,5747.0,2009
DFW,JFK,5,7163.0,2009
DFW,JFK,6,7206.0,2009
DFW,JFK,7,7447.0,2009
DFW,JFK,8,7123.0,2009
DFW,JFK,9,6784.0,2009
DFW,JFK,10,6775.0,2009
DFW,JFK,11,6045.0,2009
DFW,JFK,12,5759.0,2009
DFW,LAS,1,48430.0,2009
DFW,LAS,2,48908.0,2009
DFW,LAS,3,56139.0,2009
DFW,LAS,4,57552.0,2009
DFW,LAS,5,58715.0,2009
DFW,LAS,6,57373.0,2009
DFW,LAS,7,59761.0,2009
DFW,LAS,8,56444.0,2009
DFW,LAS,9,51227.0,2009
DFW,LAS,10,56584.0,2009
DFW,LAS,11,50045.0,2009
DFW,LAS,12,51169.0,2009
DFW,LAX,1,61968.0,2009
DFW,LAX,2,56185.0,2009
DFW,LAX,3,63904.0,2009
DFW,LAX,4,72052.0,2009
DFW,LAX,5,75552.0,2009
DFW,LAX,6,80762.0,2009
DFW,LAX,7,86056.0,2009
DFW,LAX,8,78334.0,2009
DFW,LAX,9,64991.0,2009
DFW,LAX,10,73295.0,2009
DFW,LAX,11,67214.0,2009
DFW,LAX,12,73934.0,2009
DFW,LGA,1,38224.0,2009
DFW,LGA,2,35532.0,2009
DFW,LGA,3,45433.0,2009
DFW,LGA,4,47468.0,2009
DFW,LGA,5,47095.0,2009
DFW,LGA,6,51270.0,2009
DFW,LGA,7,55489.0,2009
DFW,LGA,8,52851.0,2009
DFW,LGA,9,45324.0,2009
DFW,LGA,10,46057.0,2009
DFW,LGA,11,43227.0,2009
DFW,LGA,12,48661.0,2009
DFW,MCO,1,40121.0,2009
DFW,MCO,2,39802.0,2009
DFW,MCO,3,44343.0,2009
DFW,MCO,4,44889.0,2009
DFW,MCO,5,49496.0,2009
DFW,MCO,6,50525.0,2009
DFW,MCO,7,51263.0,2009
DFW,MCO,8,40683.0,2009
DFW,MCO,9,35591.0,2009
DFW,MCO,10,40285.0,2009
DFW,MCO,11,40703.0,2009
DFW,MCO,12,45241.0,2009
DFW,MIA,1,41405.0,2009
DFW,MIA,2,36869.0,2009
DFW,MIA,3,43013.0,2009
DFW,MIA,4,44488.0,2009
DFW,MIA,5,46290.0,2009
DFW,MIA,6,47168.0,2009
DFW,MIA,7,47436.0,2009
DFW,MIA,8,39637.0,2009
DFW,MIA,9,32661.0,2009
DFW,MIA,10,39687.0,2009
DFW,MIA,11,40181.0,2009
DFW,MIA,12,48470.0,2009
DFW,MSP,1,27893.0,2009
DFW,MSP,2,27667.0,2009
DFW,MSP,3,34690.0,2009
DFW,MSP,4,32662.0,2009
DFW,MSP,5,33143.0,2009
DFW,MSP,6,37229.0,2009
DFW,MSP,7,39820.0,2009
DFW,MSP,8,35954.0,2009
DFW,MSP,9,30539.0,2009
DFW,MSP,10,31483.0,2009
DFW,MSP,11,29688.0,2009
DFW,MSP,12,31832.0,2009
DFW,ORD,1,56379.0,2009
DFW,ORD,2,54922.0,2009
DFW,ORD,3,70205.0,2009
DFW,ORD,4,71413.0,2009
DFW,ORD,5,69785.0,2009
DFW,ORD,6,80209.0,2009
DFW,ORD,7,86032.0,2009
DFW,ORD,8,77980.0,2009
DFW,ORD,9,70054.0,2009
DFW,ORD,10,73944.0,2009
DFW,ORD,11,67506.0,2009
DFW,ORD,12,66440.0,2009
DFW,PHL,1,30569.0,2009
DFW,PHL,2,26520.0,2009
DFW,PHL,3,33224.0,2009
DFW,PHL,4,33705.0,2009
DFW,PHL,5,32858.0,2009
DFW,PHL,6,37310.0,2009
DFW,PHL,7,39737.0,2009
DFW,PHL,8,37274.0,2009
DFW,PHL,9,33071.0,2009
DFW,PHL,10,35534.0,2009
DFW,PHL,11,33715.0,2009
DFW,PHL,12,32357.0,2009
DFW,PHX,1,49714.0,2009
DFW,PHX,2,43993.0,2009
DFW,PHX,3,51863.0,2009
DFW,PHX,4,47660.0,2009
DFW,PHX,5,47426.0,2009
DFW,PHX,6,46948.0,2009
DFW,PHX,7,50869.0,2009
DFW,PHX,8,45447.0,2009
DFW,PHX,9,43413.0,2009
DFW,PHX,10,48566.0,2009
DFW,PHX,11,46584.0,2009
DFW,PHX,12,50779.0,2009
DFW,SEA,1,34257.0,2009
DFW,SEA,2,31284.0,2009
DFW,SEA,3,38113.0,2009
DFW,SEA,4,39198.0,2009
DFW,SEA,5,42895.0,2009
DFW,SEA,6,46274.0,2009
DFW,SEA,7,50892.0,2009
DFW,SEA,8,46225.0,2009
DFW,SEA,9,36615.0,2009
DFW,SEA,10,36330.0,2009
DFW,SEA,11,35006.0,2009
DFW,SEA,12,36218.0,2009
DFW,SFO,1,35041.0,2009
DFW,SFO,2,30187.0,2009
DFW,SFO,3,35642.0,2009
DFW,SFO,4,40150.0,2009
DFW,SFO,5,43117.0,2009
DFW,SFO,6,45142.0,2009
DFW,SFO,7,48587.0,2009
DFW,SFO,8,45639.0,2009
DFW,SFO,9,39660.0,2009
DFW,SFO,10,43533.0,2009
DFW,SFO,11,39394.0,2009
DFW,SFO,12,40152.0,2009
DTW,ATL,1,43538.0,2009
DTW,ATL,2,45963.0,2009
DTW,ATL,3,48410.0,2009
DTW,ATL,4,50550.0,2009
DTW,ATL,5,48800.0,2009
DTW,ATL,6,49865.0,2009
DTW,ATL,7,52070.0,2009
DTW,ATL,8,51236.0,2009
DTW,ATL,9,45873.0,2009
DTW,ATL,10,51511.0,2009
DTW,ATL,11,44618.0,2009
DTW,ATL,12,44955.0,2009
DTW,BOS,1,14821.0,2009
DTW,BOS,2,13923.0,2009
DTW,BOS,3,16409.0,2009
DTW,BOS,4,18197.0,2009
DTW,BOS,5,22466.0,2009
DTW,BOS,6,22681.0,2009
DTW,BOS,7,25739.0,2009
DTW,BOS,8,23489.0,2009
DTW,BOS,9,19302.0,2009
DTW,BOS,10,20038.0,2009
DTW,BOS,11,16671.0,2009
DTW,BOS,12,15953.0,2009
DTW,CLT,1,23332.0,2009
DTW,CLT,2,23416.0,2009
DTW,CLT,3,27274.0,2009
DTW,CLT,4,27746.0,2009
DTW,CLT,5,25515.0,2009
DTW,CLT,6,27153.0,2009
DTW,CLT,7,30346.0,2009
DTW,CLT,8,28818.0,2009
DTW,CLT,9,24316.0,2009
DTW,CLT,10,26639.0,2009
DTW,CLT,11,23969.0,2009
DTW,CLT,12,24894.0,2009
DTW,DEN,1,23399.0,2009
DTW,DEN,2,21595.0,2009
DTW,DEN,3,24198.0,2009
DTW,DEN,4,24301.0,2009
DTW,DEN,5,25133.0,2009
DTW,DEN,6,29940.0,2009
DTW,DEN,7,30201.0,2009
DTW,DEN,8,31449.0,2009
DTW,DEN,9,29932.0,2009
DTW,DEN,10,30816.0,2009
DTW,DEN,11,24702.0,2009
DTW,DEN,12,24507.0,2009
DTW,DFW,1,21272.0,2009
DTW,DFW,2,21229.0,2009
DTW,DFW,3,24939.0,2009
DTW,DFW,4,27839.0,2009
DTW,DFW,5,26442.0,2009
DTW,DFW,6,30747.0,2009
DTW,DFW,7,33956.0,2009
DTW,DFW,8,31976.0,2009
DTW,DFW,9,24277.0,2009
DTW,DFW,10,25795.0,2009
DTW,DFW,11,24515.0,2009
DTW,DFW,12,26875.0,2009
DTW,DTW,1,12.0,2009
DTW,DTW,2,22.0,2009
DTW,DTW,3,44.0,2009
DTW,DTW,10,18.0,2009
DTW,EWR,1,13654.0,2009
DTW,EWR,2,13797.0,2009
DTW,EWR,3,16943.0,2009
DTW,EWR,4,20371.0,2009
DTW,EWR,5,21445.0,2009
DTW,EWR,6,22128.0,2009
DTW,EWR,7,21138.0,2009
DTW,EWR,8,21949.0,2009
DTW,EWR,9,19323.0,2009
DTW,EWR,10,19614.0,2009
DTW,EWR,11,18363.0,2009
DTW,EWR,12,19510.0,2009
DTW,IAH,1,20708.0,2009
DTW,IAH,2,22052.0,2009
DTW,IAH,3,25539.0,2009
DTW,IAH,4,24046.0,2009
DTW,IAH,5,21926.0,2009
DTW,IAH,6,24530.0,2009
DTW,IAH,7,26865.0,2009
DTW,IAH,8,26203.0,2009
DTW,IAH,9,20109.0,2009
DTW,IAH,10,23382.0,2009
DTW,IAH,11,21393.0,2009
DTW,IAH,12,24218.0,2009
DTW,JFK,1,7170.0,2009
DTW,JFK,2,8556.0,2009
DTW,JFK,3,9392.0,2009
DTW,JFK,4,11206.0,2009
DTW,JFK,5,11798.0,2009
DTW,JFK,6,11549.0,2009
DTW,JFK,7,10167.0,2009
DTW,JFK,8,10129.0,2009
DTW,JFK,9,8824.0,2009
DTW,JFK,10,8020.0,2009
DTW,JFK,11,7437.0,2009
DTW,JFK,12,8402.0,2009
DTW,LAS,1,23467.0,2009
DTW,LAS,2,26207.0,2009
DTW,LAS,3,31896.0,2009
DTW,LAS,4,32130.0,2009
DTW,LAS,5,30416.0,2009
DTW,LAS,6,27771.0,2009
DTW,LAS,7,28252.0,2009
DTW,LAS,8,32520.0,2009
DTW,LAS,9,40080.0,2009
DTW,LAS,10,43629.0,2009
DTW,LAS,11,31832.0,2009
DTW,LAS,12,28442.0,2009
DTW,LAX,1,23828.0,2009
DTW,LAX,2,19593.0,2009
DTW,LAX,3,20922.0,2009
DTW,LAX,4,21261.0,2009
DTW,LAX,5,25544.0,2009
DTW,LAX,6,27999.0,2009
DTW,LAX,7,31837.0,2009
DTW,LAX,8,31290.0,2009
DTW,LAX,9,28091.0,2009
DTW,LAX,10,26649.0,2009
DTW,LAX,11,22640.0,2009
DTW,LAX,12,22885.0,2009
DTW,LGA,1,32723.0,2009
DTW,LGA,2,30226.0,2009
DTW,LGA,3,35048.0,2009
DTW,LGA,4,41572.0,2009
DTW,LGA,5,41988.0,2009
DTW,LGA,6,39730.0,2009
DTW,LGA,7,40541.0,2009
DTW,LGA,8,40855.0,2009
DTW,LGA,9,33962.0,2009
DTW,LGA,10,36168.0,2009
DTW,LGA,11,30514.0,2009
DTW,LGA,12,30039.0,2009
DTW,MCO,1,45174.0,2009
DTW,MCO,2,49050.0,2009
DTW,MCO,3,57125.0,2009
DTW,MCO,4,52317.0,2009
DTW,MCO,5,39978.0,2009
DTW,MCO,6,43327.0,2009
DTW,MCO,7,44250.0,2009
DTW,MCO,8,45273.0,2009
DTW,MCO,9,35957.0,2009
DTW,MCO,10,43865.0,2009
DTW,MCO,11,42351.0,2009
DTW,MCO,12,47220.0,2009
DTW,MIA,1,17027.0,2009
DTW,MIA,2,16909.0,2009
DTW,MIA,3,18056.0,2009
DTW,MIA,4,14009.0,2009
DTW,MIA,5,10183.0,2009
DTW,MIA,6,9754.0,2009
DTW,MIA,7,9882.0,2009
DTW,MIA,8,10017.0,2009
DTW,MIA,9,8426.0,2009
DTW,MIA,10,10082.0,2009
DTW,MIA,11,11479.0,2009
DTW,MIA,12,16501.0,2009
DTW,MSP,1,40470.0,2009
DTW,MSP,2,37485.0,2009
DTW,MSP,3,43796.0,2009
DTW,MSP,4,44764.0,2009
DTW,MSP,5,44177.0,2009
DTW,MSP,6,50492.0,2009
DTW,MSP,7,47826.0,2009
DTW,MSP,8,44382.0,2009
DTW,MSP,9,36163.0,2009
DTW,MSP,10,38951.0,2009
DTW,MSP,11,35647.0,2009
DTW,MSP,12,35931.0,2009
DTW,ORD,1,41097.0,2009
DTW,ORD,2,40839.0,2009
DTW,ORD,3,46879.0,2009
DTW,ORD,4,47913.0,2009
DTW,ORD,5,45909.0,2009
DTW,ORD,6,48265.0,2009
DTW,ORD,7,47277.0,2009
DTW,ORD,8,46799.0,2009
DTW,ORD,9,39402.0,2009
DTW,ORD,10,42789.0,2009
DTW,ORD,11,38641.0,2009
DTW,ORD,12,37900.0,2009
DTW,PHL,1,24150.0,2009
DTW,PHL,2,20854.0,2009
DTW,PHL,3,25387.0,2009
DTW,PHL,4,26654.0,2009
DTW,PHL,5,25578.0,2009
DTW,PHL,6,28877.0,2009
DTW,PHL,7,30474.0,2009
DTW,PHL,8,29629.0,2009
DTW,PHL,9,25384.0,2009
DTW,PHL,10,26941.0,2009
DTW,PHL,11,26782.0,2009
DTW,PHL,12,24325.0,2009
DTW,PHX,1,29797.0,2009
DTW,PHX,2,31194.0,2009
DTW,PHX,3,37159.0,2009
DTW,PHX,4,32220.0,2009
DTW,PHX,5,29279.0,2009
DTW,PHX,6,29830.0,2009
DTW,PHX,7,33631.0,2009
DTW,PHX,8,32769.0,2009
DTW,PHX,9,30619.0,2009
DTW,PHX,10,32870.0,2009
DTW,PHX,11,31338.0,2009
DTW,PHX,12,36819.0,2009
DTW,SEA,1,14645.0,2009
DTW,SEA,2,13139.0,2009
DTW,SEA,3,14551.0,2009
DTW,SEA,4,15236.0,2009
DTW,SEA,5,15069.0,2009
DTW,SEA,6,17347.0,2009
DTW,SEA,7,19959.0,2009
DTW,SEA,8,17983.0,2009
DTW,SEA,9,13581.0,2009
DTW,SEA,10,15415.0,2009
DTW,SEA,11,12233.0,2009
DTW,SEA,12,14385.0,2009
DTW,SFO,1,12970.0,2009
DTW,SFO,2,12134.0,2009
DTW,SFO,3,13829.0,2009
DTW,SFO,4,13892.0,2009
DTW,SFO,5,14521.0,2009
DTW,SFO,6,17950.0,2009
DTW,SFO,7,20644.0,2009
DTW,SFO,8,19030.0,2009
DTW,SFO,9,13891.0,2009
DTW,SFO,10,14418.0,2009
DTW,SFO,11,13444.0,2009
DTW,SFO,12,12702.0,2009
EWR,ATL,1,47847.0,2009
EWR,ATL,2,45782.0,2009
EWR,ATL,3,50084.0,2009
EWR,ATL,4,61870.0,2009
EWR,ATL,5,58701.0,2009
EWR,ATL,6,61008.0,2009
EWR,ATL,7,70559.0,2009
EWR,ATL,8,68929.0,2009
EWR,ATL,9,54093.0,2009
EWR,ATL,10,57048.0,2009
EWR,ATL,11,43328.0,2009
EWR,ATL,12,44076.0,2009
EWR,BOS,1,17645.0,2009
EWR,BOS,2,18928.0,2009
EWR,BOS,3,27206.0,2009
EWR,BOS,4,25218.0,2009
EWR,BOS,5,24438.0,2009
EWR,BOS,6,23387.0,2009
EWR,BOS,7,24547.0,2009
EWR,BOS,8,22778.0,2009
EWR,BOS,9,22972.0,2009
EWR,BOS,10,26198.0,2009
EWR,BOS,11,19874.0,2009
EWR,BOS,12,17580.0,2009
EWR,CLT,1,35246.0,2009
EWR,CLT,2,34312.0,2009
EWR,CLT,3,39668.0,2009
EWR,CLT,4,40167.0,2009
EWR,CLT,5,41507.0,2009
EWR,CLT,6,41049.0,2009
EWR,CLT,7,44117.0,2009
EWR,CLT,8,43909.0,2009
EWR,CLT,9,36538.0,2009
EWR,CLT,10,38526.0,2009
EWR,CLT,11,37187.0,2009
EWR,CLT,12,39949.0,2009
EWR,DEN,1,19052.0,2009
EWR,DEN,2,17271.0,2009
EWR,DEN,3,20036.0,2009
EWR,DEN,4,18158.0,2009
EWR,DEN,5,19154.0,2009
EWR,DEN,6,25864.0,2009
EWR,DEN,7,30756.0,2009
EWR,DEN,8,28591.0,2009
EWR,DEN,9,23931.0,2009
EWR,DEN,10,22584.0,2009
EWR,DEN,11,19484.0,2009
EWR,DEN,12,22395.0,2009
EWR,DFW,1,22971.0,2009
EWR,DFW,2,21052.0,2009
EWR,DFW,3,26145.0,2009
EWR,DFW,4,26532.0,2009
EWR,DFW,5,25976.0,2009
EWR,DFW,6,30341.0,2009
EWR,DFW,7,34639.0,2009
EWR,DFW,8,33824.0,2009
EWR,DFW,9,25992.0,2009
EWR,DFW,10,28919.0,2009
EWR,DFW,11,27072.0,2009
EWR,DFW,12,30915.0,2009
EWR,DTW,1,14584.0,2009
EWR,DTW,2,13242.0,2009
EWR,DTW,3,16796.0,2009
EWR,DTW,4,19906.0,2009
EWR,DTW,5,21336.0,2009
EWR,DTW,6,21836.0,2009
EWR,DTW,7,21903.0,2009
EWR,DTW,8,22437.0,2009
EWR,DTW,9,18271.0,2009
EWR,DTW,10,19612.0,2009
EWR,DTW,11,18678.0,2009
EWR,DTW,12,18522.0,2009
EWR,EWR,2,24.0,2009
EWR,EWR,11,37.0,2009
EWR,IAH,1,38983.0,2009
EWR,IAH,2,34705.0,2009
EWR,IAH,3,41268.0,2009
EWR,IAH,4,43060.0,2009
EWR,IAH,5,44251.0,2009
EWR,IAH,6,44880.0,2009
EWR,IAH,7,48224.0,2009
EWR,IAH,8,47089.0,2009
EWR,IAH,9,40021.0,2009
EWR,IAH,10,46691.0,2009
EWR,IAH,11,45460.0,2009
EWR,IAH,12,48349.0,2009
EWR,LAS,1,22949.0,2009
EWR,LAS,2,25475.0,2009
EWR,LAS,3,28568.0,2009
EWR,LAS,4,30858.0,2009
EWR,LAS,5,30477.0,2009
EWR,LAS,6,31449.0,2009
EWR,LAS,7,35524.0,2009
EWR,LAS,8,35382.0,2009
EWR,LAS,9,33951.0,2009
EWR,LAS,10,37237.0,2009
EWR,LAS,11,28953.0,2009
EWR,LAS,12,18663.0,2009
EWR,LAX,1,27537.0,2009
EWR,LAX,2,22515.0,2009
EWR,LAX,3,27532.0,2009
EWR,LAX,4,30584.0,2009
EWR,LAX,5,32561.0,2009
EWR,LAX,6,37305.0,2009
EWR,LAX,7,41722.0,2009
EWR,LAX,8,41318.0,2009
EWR,LAX,9,31397.0,2009
EWR,LAX,10,35706.0,2009
EWR,LAX,11,32311.0,2009
EWR,LAX,12,34930.0,2009
EWR,MCO,1,44987.0,2009
EWR,MCO,2,54215.0,2009
EWR,MCO,3,62862.0,2009
EWR,MCO,4,67560.0,2009
EWR,MCO,5,54864.0,2009
EWR,MCO,6,50895.0,2009
EWR,MCO,7,61914.0,2009
EWR,MCO,8,61881.0,2009
EWR,MCO,9,37267.0,2009
EWR,MCO,10,52649.0,2009
EWR,MCO,11,51590.0,2009
EWR,MCO,12,56579.0,2009
EWR,MIA,1,31216.0,2009
EWR,MIA,2,30543.0,2009
EWR,MIA,3,33188.0,2009
EWR,MIA,4,33534.0,2009
EWR,MIA,5,31924.0,2009
EWR,MIA,6,29629.0,2009
EWR,MIA,7,34843.0,2009
EWR,MIA,8,34626.0,2009
EWR,MIA,9,24676.0,2009
EWR,MIA,10,28644.0,2009
EWR,MIA,11,31566.0,2009
EWR,MIA,12,35399.0,2009
EWR,MSP,1,12869.0,2009
EWR,MSP,2,10828.0,2009
EWR,MSP,3,14535.0,2009
EWR,MSP,4,16362.0,2009
EWR,MSP,5,16962.0,2009
EWR,MSP,6,21803.0,2009
EWR,MSP,7,23057.0,2009
EWR,MSP,8,22223.0,2009
EWR,MSP,9,16122.0,2009
EWR,MSP,10,16407.0,2009
EWR,MSP,11,15309.0,2009
EWR,MSP,12,15101.0,2009
EWR,ORD,1,41337.0,2009
EWR,ORD,2,38772.0,2009
EWR,ORD,3,47176.0,2009
EWR,ORD,4,54972.0,2009
EWR,ORD,5,58498.0,2009
EWR,ORD,6,61749.0,2009
EWR,ORD,7,67544.0,2009
EWR,ORD,8,68776.0,2009
EWR,ORD,9,56560.0,2009
EWR,ORD,10,60473.0,2009
EWR,ORD,11,53010.0,2009
EWR,ORD,12,48562.0,2009
EWR,PHL,1,1973.0,2009
EWR,PHL,2,1541.0,2009
EWR,PHL,3,4831.0,2009
