,Departure,DateOfDeparture,MonthlyPAXMean,WeekdayPAXMean,WeeklyPAXMean
382,DEN,2013-02-22,10.6435501727357,10.8007951104612,10.7463648190748
383,LAS,2012-05-16,11.0853228109145,10.6151899016265,10.9078177688775
384,MCO,2012-01-04,10.8445829474577,11.0270678718,10.42654367495
385,DEN,2012-03-26,10.4915367302155,11.0716034552842,10.73493450779
386,LGA,2013-02-23,10.9347961446718,9.76564961347506,10.74809929261
387,MIA,2012-09-22,10.5695654986963,10.1532097120846,10.5476602237738
388,PHX,2012-01-27,10.3619513789259,10.9769932664355,10.7332763031667
389,DFW,2011-10-01,11.1979500206441,9.68968891917538,11.1575338327165
390,MIA,2011-11-04,10.4640313017213,10.7252320396895,10.6181910159729
391,LAX,2012-03-24,11.4576652546512,10.8779034609239,11.6458944579438
392,EWR,2013-01-25,10.5118315536221,10.7461537145775,10.7232531505237
393,SFO,2012-03-12,11.0861862906167,11.2447785394506,11.1018353207143
394,ORD,2012-11-29,11.3478629734974,11.7012876514128,11.3578917049347
395,ORD,2012-12-09,10.7477670781003,11.1469405601366,11.5727462634836
396,SFO,2012-11-21,11.2612044784234,11.3480337014324,10.6888579094686
397,ORD,2012-04-29,11.3585187911856,11.1469405601366,11.62687530955
398,MCO,2012-11-01,10.8587546651821,11.244282984,10.7144322653044
399,MCO,2011-12-03,10.4886532252712,10.3401238564986,10.9325662814333
400,BOS,2012-05-13,11.1699326281673,10.2952626313427,11.1011720049167
401,LGA,2012-10-25,11.7456001158155,12.0208576160081,11.7345385712175
402,ATL,2012-05-01,11.244897594285,11.0474358864423,11.4678320818933
403,BOS,2013-01-14,10.3995394267986,11.3980507884823,11.0510203373345
404,ORD,2012-07-04,11.2819351146499,11.5763253169695,9.83347433880375
405,PHL,2011-10-31,10.93296933993,11.3317960184457,10.552264580974
406,MIA,2012-02-28,10.7319837922636,10.580207354056,10.48861548412
407,DEN,2011-09-21,10.8142720420334,10.8758461074249,10.8864716355467
408,BOS,2011-09-21,11.3628994822824,11.57127662646,11.4554679341339
409,LGA,2012-04-17,11.962424465909,11.6989741399885,12.429713321275
410,SFO,2011-09-27,11.3598612209265,11.2731863042331,11.573323575255
411,DTW,2012-03-02,10.4704092014727,10.8474181796174,11.121956587825
412,ATL,2012-02-28,10.9483066347523,11.0474358864423,10.7000371441407
413,LAS,2012-11-07,10.7407520191126,10.6151899016265,10.984099273055
414,BOS,2011-10-03,11.2927305073232,11.3980507884823,10.9606788276275
415,EWR,2011-09-19,11.005931566436,11.2321697452369,11.0318130867758
416,LAX,2012-10-06,11.5888636319787,10.8779034609239,11.5509475910303
417,DTW,2011-11-01,10.397125212545,10.8460270246324,10.8332950662125
418,LAX,2012-08-04,11.7206219803485,10.8779034609239,11.476617515503
419,SFO,2011-12-21,10.9090738854506,11.3480337014324,10.9241750017976
420,ATL,2012-04-30,11.0520892734339,11.4174821150956,11.4678320818933
421,SFO,2012-06-17,11.5977789845796,11.1317029296239,11.6212945659077
422,LGA,2011-12-31,10.8461752695516,9.76564961347506,9.00877890873
423,DFW,2012-11-11,10.7595028669518,10.7258587942044,11.222034587586
424,LAS,2012-04-27,10.7928732108372,11.1633447411449,10.95105536305
425,IAH,2012-04-25,10.7762096921336,10.5420334951236,10.8330572610175
426,ORD,2011-10-03,11.6086506460176,11.7533438325572,11.514989383333
427,PHL,2012-02-19,10.7144120295347,10.4783051254079,10.8043287070275
428,ORD,2013-02-18,11.3429588383573,11.7533438325572,11.2620602207283
429,LGA,2011-10-04,11.7456001158155,11.6989741399885,12.10198548735
430,DFW,2011-11-09,10.7595028669518,11.2645614220793,11.4125535712059
431,SFO,2013-01-07,10.9640841452788,11.2447785394506,10.7563512876626
432,LAX,2011-10-09,11.5888636319787,11.2829811360145,11.6560016267783
433,SFO,2012-05-07,11.4525059437458,11.2447785394506,11.4021912351538
434,SFO,2013-02-09,11.1652391878849,10.509031327209,11.482957612902
435,DEN,2012-06-30,10.8911501596919,9.55590371884156,10.58385081817
436,ATL,2012-05-22,11.244897594285,11.0474358864423,11.173934793255
437,DEN,2012-04-28,10.6909596282393,9.55590371884156,10.7765802283471
438,DFW,2012-04-03,11.1760816791704,11.0105699121597,10.8614309141308
439,ORD,2012-04-27,11.3585187911856,11.3822723248095,11.4833614931475
440,ATL,2011-10-15,11.2466543461049,9.97610213184916,11.2743062542613
441,SEA,2012-02-07,10.560477505344,10.8382545243245,10.5468057194813
442,CLT,2012-06-28,10.6544493577108,11.0512487485931,10.67538419266
443,DEN,2011-11-06,10.616329692477,10.6205023879042,10.93379814785
444,PHL,2012-04-03,10.6805866948757,10.9647900169658,10.7367763927375
445,LAX,2012-03-14,11.4576652546512,11.4431077749887,11.5147663358154
446,ORD,2013-03-04,11.2039064875678,11.7533438325572,11.1697619735595
447,LAX,2011-09-14,11.5344243041897,11.4431077749887,11.6158540342844
448,ATL,2012-02-15,10.9483066347523,11.1839889096902,10.8512515351804
449,LAS,2012-08-21,10.7079400294991,10.4934348961779,10.7719531316618
450,DFW,2012-01-10,10.833061443034,11.0105699121597,10.6563009718161
451,MIA,2013-02-22,10.7319837922636,10.7252320396895,11.07354200945
452,DEN,2013-02-02,10.6435501727357,9.55590371884156,10.4263402962053
453,BOS,2011-10-28,11.2927305073232,11.0845112624619,11.548959125384
454,JFK,2012-12-15,10.9676411139293,11.0071039598169,10.55058102662
455,PHL,2011-09-13,11.0665484933616,10.9647900169658,11.1972076449729
456,LAX,2012-11-08,11.2724606632241,11.6678915221641,11.213002682413
457,LGA,2012-04-11,11.962424465909,11.9798840937432,12.1432988016957
458,ORD,2012-05-14,11.4519192265109,11.7533438325572,12.1036477668389
459,LGA,2013-02-13,10.9347961446718,11.9798840937432,11.2275610906843
460,LAS,2012-05-04,11.0853228109145,11.1633447411449,11.1353071967889
461,ATL,2011-09-30,11.0125713269174,11.2452830410363,11.1020448646779
462,BOS,2011-12-26,10.4632571808181,11.3980507884823,9.28424689061933
463,ORD,2012-10-18,11.6086506460176,11.7012876514128,11.7724800731183
464,ATL,2012-10-22,11.2466543461049,11.4174821150956,11.3257156158651
465,IAH,2013-02-03,10.5913844318611,10.6844560645379,10.68583507825
466,PHL,2012-10-11,10.93296933993,11.3080818645848,10.616301402221
467,LGA,2012-10-02,11.7456001158155,11.6989741399885,12.10198548735
468,DFW,2012-01-04,10.833061443034,11.2645614220793,10.357414329425
469,LAX,2012-03-18,11.4576652546512,11.2829811360145,11.6458944579438
470,LGA,2012-02-29,10.9347961446718,11.9798840937432,11.3717765915085
471,LAX,2012-12-16,11.160829711438,11.2829811360145,11.2033893920318
472,LGA,2012-06-16,11.5411907738044,9.76564961347506,10.9751328711122
473,BOS,2013-02-08,10.8276335167652,11.0845112624619,10.8874397622032
474,LAX,2012-07-20,11.391544960945,11.7046174466157,11.9975096592778
475,JFK,2011-09-02,11.3656028193496,11.4544837388269,11.3616591263583
476,ATL,2013-02-07,10.9483066347523,11.2753141132658,11.1150667344903
477,LAX,2011-12-07,11.160829711438,11.4431077749887,11.5125703027432
478,ATL,2012-01-14,10.8722063786673,9.97610213184916,11.2171125024296
479,ORD,2011-12-10,10.7477670781003,10.0283188007474,11.5727462634836
480,LAX,2012-02-26,11.2311165691035,11.2829811360145,11.0930180608396
481,BOS,2012-03-09,11.0789471728684,11.0845112624619,11.6161818019833
482,EWR,2013-01-09,10.5118315536221,10.9632299236616,10.6533854305543
483,DEN,2011-12-29,10.4051399165647,10.9496768109714,9.86025997480364
484,IAH,2012-05-05,10.7665042660512,9.78704632518046,10.5636385380775
485,DTW,2012-06-17,11.0026921440841,10.2435957230031,10.9347209038471
486,SFO,2012-11-03,11.2612044784234,10.509031327209,11.1070163810208
487,DEN,2011-09-19,10.8142720420334,11.0716034552842,10.8864716355467
488,SFO,2012-12-29,10.9090738854506,10.509031327209,9.8230615056
489,LAX,2012-02-28,11.2311165691035,11.2821556260171,11.0930180608396
490,DEN,2013-02-04,10.6435501727357,11.0716034552842,10.4263402962053
491,EWR,2013-02-09,10.7321062634804,9.62753091439696,10.7999519036069
492,LAX,2013-03-03,11.4576652546512,11.2829811360145,11.0930180608396
493,SFO,2012-08-09,11.4839192502872,11.5258261882789,11.0771782745
494,LGA,2012-02-08,10.9347961446718,11.9798840937432,10.8598478482208
495,LAX,2012-11-26,11.2724606632241,11.4918469543651,11.3677981194556
496,LGA,2013-01-10,11.2180486818821,12.0208576160081,11.4143747591414
497,SEA,2012-10-13,10.7946417984932,9.88097558873259,10.44240359838
498,ATL,2012-09-29,11.0125713269174,9.97610213184916,11.1020448646779
499,DEN,2013-02-24,10.6435501727357,10.6205023879042,10.7463648190748
500,ORD,2012-04-13,11.3585187911856,11.3822723248095,11.0282138342447
501,BOS,2012-12-10,10.4632571808181,11.3980507884823,10.9739524240115
502,ATL,2011-10-12,11.2466543461049,11.1839889096902,11.395533653116
503,DEN,2012-04-01,10.6909596282393,10.6205023879042,10.3700140075064
504,ORD,2013-02-25,11.3429588383573,11.7533438325572,11.4107412363027
505,LAS,2012-03-23,10.8762710645673,11.1633447411449,11.0379500887429
506,EWR,2012-05-22,10.975676619157,10.8901296720041,11.0370725369509
507,ORD,2012-06-07,11.4590819397636,11.7012876514128,11.3192070597467
508,PHL,2012-12-20,10.333256356517,11.3080818645848,10.2805937256921
509,DFW,2012-06-19,11.2273288960637,11.0105699121597,11.3509081075333
510,ATL,2012-01-23,10.8722063786673,11.4174821150956,11.08401070918
511,PHX,2012-12-24,10.2181759139026,10.59977285993,9.59173172988667
512,MSP,2012-08-13,11.3193486902152,11.2856497761247,12.2042369369
513,DFW,2012-12-26,10.4593934636056,11.2645614220793,9.5881459637719
514,ORD,2012-11-28,11.3478629734974,11.5763253169695,11.3578917049347
515,LAX,2012-01-31,11.27208698888,11.2821556260171,11.3243734255781
516,SEA,2012-02-11,10.560477505344,9.88097558873259,10.5468057194813
517,BOS,2012-11-24,11.1098576260649,9.26756528117,9.89712557664385
518,DFW,2012-08-15,11.1082683411549,11.2645614220793,10.9079538122956
519,ORD,2011-12-07,10.7477670781003,11.5763253169695,11.1862089522381
520,SEA,2012-11-05,10.8851576799842,10.9697095492458,11.1135047407769
521,SEA,2012-10-23,10.7946417984932,10.8382545243245,10.8114200123033
522,EWR,2013-02-19,10.7321062634804,10.8901296720041,10.8568727648721
523,LGA,2012-11-29,11.0517447554759,12.0208576160081,12.0205978133333
524,DTW,2011-12-20,10.0538130466545,10.8460270246324,10.144915689078
525,PHL,2012-10-06,10.93296933993,9.26692191894803,11.1833197563577
526,DFW,2011-09-15,11.191341090161,11.3649594343707,11.3525896384165
527,JFK,2011-09-04,11.3656028193496,11.3577388607836,11.1629405739993
528,DFW,2012-01-01,10.833061443034,10.7258587942044,10.357414329425
529,LGA,2011-09-11,11.8464516484642,10.84981014069,12.0437244497375
530,BOS,2012-10-27,11.2927305073232,9.26756528117,11.548959125384
531,ATL,2012-11-08,10.982421665418,11.2753141132658,11.1868549985414
532,DFW,2012-03-15,11.0311512247768,11.3649594343707,11.3230153217222
533,IAH,2012-10-26,10.8121635771942,10.9511447318937,10.7009427392767
534,DTW,2012-08-26,10.9270258551444,10.2435957230031,10.5368925360214
535,ORD,2012-04-26,11.3585187911856,11.7012876514128,11.4833614931475
536,ATL,2012-02-08,10.9483066347523,11.1839889096902,11.1150667344903
537,ORD,2012-06-06,11.4590819397636,11.5763253169695,11.3192070597467
538,MCO,2012-04-14,11.0048817271882,10.3401238564986,10.779971084625
539,BOS,2012-05-06,11.1699326281673,10.2952626313427,10.6153148109025
540,DEN,2012-02-11,10.6435501727357,9.55590371884156,10.66502581972
541,PHL,2012-07-24,10.5840155739779,10.9647900169658,11.0843954081429
542,SFO,2012-03-31,11.0861862906167,10.509031327209,11.278758562975
543,ATL,2012-11-03,10.982421665418,9.97610213184916,10.9626964436028
544,ATL,2012-04-10,11.0520892734339,11.0474358864423,10.98928248955
545,JFK,2012-12-18,10.9676411139293,11.1244704682505,10.9732937466357
546,PHL,2011-09-22,11.0665484933616,11.3080818645848,11.7477340049286
547,SEA,2012-05-13,10.7766082562487,10.4445335195561,10.812234121
548,LAX,2011-11-17,11.2724606632241,11.6678915221641,11.4134361537809
549,DFW,2013-02-09,10.9252580951582,9.68968891917538,10.9951183035523
550,BOS,2011-09-22,11.3628994822824,11.589740947341,11.4554679341339
551,PHL,2012-05-30,10.9585525486496,11.1546495472498,11.2632649563767
552,LAX,2012-07-04,11.391544960945,11.4431077749887,10.7347190146455
553,EWR,2012-10-15,11.0474221961769,11.2321697452369,11.2335128806583
554,SFO,2012-04-29,11.2517345163785,11.1317029296239,11.8658889551857
555,SFO,2012-09-22,11.3598612209265,10.509031327209,11.5841921830739
556,ATL,2012-12-21,10.5960251009596,11.2452830410363,10.8394152504412
557,BOS,2012-05-03,11.1699326281673,11.589740947341,10.9313822719638
558,DEN,2012-09-03,10.8142720420334,11.0716034552842,10.4517460241088
559,SEA,2012-02-27,10.560477505344,10.9697095492458,10.2794709587812
560,BOS,2012-12-06,10.4632571808181,11.589740947341,11.1387947756179
561,IAH,2012-08-11,10.38614054452,9.78704632518046,10.0333781304
562,EWR,2012-04-25,10.8760846446052,10.9632299236616,11.0108513394727
563,MIA,2011-11-25,10.4640313017213,10.7252320396895,9.96980902338
564,MIA,2011-10-10,10.7314255076942,10.7972984632124,10.8022686612271
565,ORD,2012-12-10,10.7477670781003,11.7533438325572,11.5727462634836
566,LAX,2011-11-04,11.2724606632241,11.7046174466157,11.2699704055727
567,ORD,2012-09-08,11.4171534533023,10.0283188007474,10.9952380715976
568,PHL,2012-03-27,10.3988437113397,10.9647900169658,10.5444055543913
569,ORD,2012-10-17,11.6086506460176,11.5763253169695,11.7724800731183
570,ATL,2013-01-31,10.8722063786673,11.2753141132658,10.8179137195462
571,LAX,2012-02-20,11.2311165691035,11.4918469543651,11.3807247304239
572,LGA,2011-11-03,11.0517447554759,12.0208576160081,10.3509004959924
573,EWR,2011-10-22,11.0474221961769,9.62753091439696,11.3151747102636
574,ATL,2012-05-25,11.244897594285,11.2452830410363,11.173934793255
575,ATL,2012-07-27,10.9673289854857,11.2452830410363,11.2408700736737
576,ORD,2012-09-04,11.4171534533023,11.4259437332021,10.9952380715976
577,DFW,2011-12-02,10.4593934636056,11.334770797711,10.6446824448343
578,LAX,2012-11-03,11.2724606632241,10.8779034609239,11.2699704055727
579,PHL,2012-04-12,10.6805866948757,11.3080818645848,10.562571338175
580,ORD,2013-02-07,11.3429588383573,11.7012876514128,11.384082024795
581,LGA,2012-05-21,12.1241481961619,11.8298603282886,12.69464504535
582,DEN,2012-11-06,10.616329692477,10.78656887605,10.93379814785
583,ORD,2012-08-15,11.3333438577217,11.5763253169695,11.2755225442606
584,JFK,2012-07-10,11.39187705632,11.1244704682505,11.15106109402
585,PHX,2012-12-18,10.2181759139026,10.6203479539348,10.396322881314
586,PHL,2012-03-04,10.3988437113397,10.4783051254079,10.1130369169822
587,LGA,2012-08-28,11.1959338224071,11.6989741399885,11.1690315946569
588,EWR,2012-05-15,10.975676619157,10.8901296720041,11.43802917884
589,DEN,2011-12-02,10.4051399165647,10.8007951104612,10.8037867016125
590,DEN,2012-09-25,10.8142720420334,10.78656887605,10.93965808098
591,DFW,2012-02-03,10.9252580951582,11.334770797711,10.8606536898932
592,DTW,2012-06-20,11.0026921440841,10.8682506128973,10.9347209038471
593,MSP,2013-02-06,10.7771121651468,11.2786501626185,10.686521439822
594,MSP,2012-08-20,11.3193486902152,11.2856497761247,11.4480757517167
595,SEA,2012-04-08,10.8289907415775,10.4445335195561,10.9249490566833
596,LAS,2012-08-14,10.7079400294991,10.4934348961779,10.8997029792375
597,ORD,2012-10-24,11.6086506460176,11.5763253169695,11.8435227296089
598,LGA,2013-02-21,10.9347961446718,12.0208576160081,10.74809929261
599,BOS,2011-09-29,11.3628994822824,11.589740947341,11.2761339871188
600,PHL,2012-05-12,10.9585525486496,9.26692191894803,10.8128445058925
601,SEA,2012-02-03,10.560477505344,11.1271914162474,10.4077165699478
602,BOS,2011-12-03,10.4632571808181,9.26756528117,11.1387947756179
603,ATL,2013-01-05,10.8722063786673,9.97610213184916,10.2511186196459
604,DTW,2012-03-17,10.4704092014727,9.42435054188333,10.0721040557675
605,MSP,2012-12-04,10.3937877974083,11.0352033499738,10.8669943431275
606,PHX,2012-05-06,10.78166413437,10.3682568108464,10.8210228535
607,ORD,2012-06-05,11.4590819397636,11.4259437332021,11.3192070597467
608,ORD,2012-08-30,11.3333438577217,11.7012876514128,11.5062264558247
609,DFW,2011-11-11,10.7595028669518,11.334770797711,11.4125535712059
610,MSP,2013-02-22,10.7771121651468,11.1721745117658,11.3271595371
611,EWR,2012-08-22,10.6786557617261,10.9632299236616,10.6654933364571
612,ATL,2012-10-16,11.2466543461049,11.0474358864423,11.2743062542613
613,MCO,2012-07-30,10.5875595969612,10.6847948705659,10.7385093550033
614,MSP,2012-03-22,10.5125926414196,11.5402513449149,10.6845653903
615,MCO,2012-10-11,11.1009397063111,11.244282984,11.0026638183857
616,LGA,2012-02-25,10.9347961446718,9.76564961347506,10.74809929261
617,ORD,2012-03-17,11.2039064875678,10.0283188007474,11.6079505962667
618,ATL,2012-03-13,10.9238244018366,11.0474358864423,10.8869696625376
619,EWR,2011-11-02,10.4200136713908,10.9632299236616,10.59819641885
620,BOS,2012-06-01,11.3006647084926,11.0845112624619,10.9996322057817
621,PHL,2012-03-17,10.3988437113397,9.26692191894803,10.93131651887
622,PHX,2012-10-12,10.7352369777432,10.9769932664355,10.849263605025
623,IAH,2012-02-18,10.5913844318611,9.78704632518046,10.63439629329
624,ATL,2012-03-23,10.9238244018366,11.2452830410363,11.1441268457316
625,PHX,2013-01-27,10.3619513789259,10.3682568108464,10.7332763031667
626,MCO,2012-03-18,10.8225779628806,10.6047887191327,10.6827346318
627,ORD,2012-08-20,11.3333438577217,11.7533438325572,11.0835576640546
628,SFO,2012-07-10,11.2491259971573,11.2731863042331,11.0396554593556
629,ORD,2012-07-27,11.2819351146499,11.3822723248095,11.8167161369923
630,DFW,2011-11-19,10.7595028669518,9.68968891917538,9.89093110187074
631,JFK,2012-02-25,11.1288891292849,11.0071039598169,11.1314224417678
632,DFW,2012-09-20,11.191341090161,11.3649594343707,11.478902255774
633,LGA,2012-08-04,11.1959338224071,9.76564961347506,11.4140202302157
634,DFW,2012-03-21,11.0311512247768,11.2645614220793,11.6091644734778
635,IAH,2012-01-20,10.9452458065706,10.9511447318937,10.8417189366667
636,LAX,2012-02-18,11.2311165691035,10.8779034609239,11.1642751460773
637,LAX,2012-07-12,11.391544960945,11.6678915221641,10.9799913817
638,MIA,2012-06-22,10.6967338100436,10.7252320396895,11.1655645423
639,EWR,2012-05-07,10.975676619157,11.2321697452369,11.1998624678333
640,SEA,2013-02-03,10.560477505344,10.4445335195561,10.4077165699478
641,LAS,2011-10-21,11.2174171724103,11.1633447411449,11.2469776898545
642,DFW,2013-02-05,10.9252580951582,11.0105699121597,10.9951183035523
643,DEN,2011-12-11,10.4051399165647,10.6205023879042,10.7083863812604
644,ORD,2011-11-23,11.3478629734974,11.5763253169695,10.5590875511525
645,SFO,2011-12-23,10.9090738854506,11.522076148468,10.9241750017976
646,DFW,2012-10-16,11.1979500206441,11.0105699121597,11.3966709333311
647,ATL,2012-07-07,10.9673289854857,9.97610213184916,10.2081653415739
648,MSP,2012-08-06,11.3193486902152,11.2856497761247,11.0372048131775
649,PHX,2011-10-17,10.7352369777432,10.59977285993,10.6476627072367
650,DEN,2013-03-05,10.4915367302155,10.78656887605,10.5326109313464
651,EWR,2011-10-10,11.0474221961769,11.2321697452369,10.7361314838278
